"accepted_gbif_id","species","status","order","family","class","carnivore_vertebrate","carnivore_invertebrate","herbivore_plantseed","herbivore_fruitnect","diet_invertebrate","diet_vertebrate_endo","diet_vertebrate_ecto","diet_vertebrate_fish","diet_vertebrate_unk","diet_eggs","diet_scav","diet_plant","diet_seed","diet_fruit","diet_nect","diet_detritus","diet_dung","diet_microbes","omnivore","mycophage","detritivore","coprophage","stores_or_caches_food","filter_feeding","endothermic","ectothermic","heterothermic","homoiothermic","bilateral_symmetry","radial_symmetry","polymorphic","poisonous","venomous","bodymass_kg","mass_extreme_low_kg","mass_extreme_high_kg","mass_adult_average_kg","mass_adult_female_average_kg","mass_adult_male_average_kg","mass_embryo_average_kg","mass_weanling_average_kg","mass_female_average_kg","mass_male_average_kg","bodylength_m","length_extreme_low_m","length_extreme_high_m","length_adult_female_average_m","length_embryo_average_m","length_neonate_average_m","length_adult_average_m","length_adult_male_average_m","length_female_average_m","length_male_average_m","wingspan_average_m","wingspan_extreme_low_m","wingspan_extreme_high_m","basal_metabolic_rate"
5229832,"cacicus_cela","ACCEPTED","Passeriformes","Icteridae","aves",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0815,0.06,0.103,NA,NA,NA,NA,NA,NA,NA,0.265,0.23,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433364,"caenolestes_caniventer","ACCEPTED","Paucituberculata","Caenolestidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433363,"caenolestes_condorensis","ACCEPTED","Paucituberculata","Caenolestidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433360,"caenolestes_convelatus","ACCEPTED","Paucituberculata","Caenolestidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433365,"caenolestes_fuliginosus","ACCEPTED","Paucituberculata","Caenolestidae","mammalia",0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0365,0.034,0.039,NA,NA,NA,NA,NA,NA,NA,0.233,0.229,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8953936,"caiman_crocodilus","ACCEPTED","Crocodylia","Alligatoridae","reptilia",1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,40,7,58,NA,NA,NA,NA,NA,NA,NA,2,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5846511,"caiman_latirostris","ACCEPTED","Crocodylia","Alligatoridae","reptilia",1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751099,"cairina_moschata","ACCEPTED","Anseriformes","Anatidae","aves",0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.3,2.7,6.8,NA,NA,NA,NA,NA,NA,NA,0.75,0.66,0.84,NA,NA,NA,NA,NA,NA,NA,1.45,1.37,1.52,NA
2491677,"calcarius_ornatus","ACCEPTED","Passeriformes","Calcariidae","aves",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0205,0.018,0.023,NA,NA,NA,NA,NA,NA,NA,0.1475,0.13,0.165,NA,NA,NA,NA,NA,NA,NA,0.26,0.25,0.27,NA
2432186,"calcochloris_leucorhinus","ACCEPTED","Afrosoricida","Chrysochloridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432190,"calcochloris_obtusirostris","ACCEPTED","Afrosoricida","Chrysochloridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432184,"calcochloris_tytonis","ACCEPTED","Afrosoricida","Chrysochloridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2481748,"calidris_alba","ACCEPTED","Charadriiformes","Scolopacidae","aves",1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.07,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,0.19,0.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2481759,"calidris_alpina","ACCEPTED","Charadriiformes","Scolopacidae","aves",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.055,0.045,0.065,NA,NA,NA,NA,NA,NA,NA,0.19,0.16,0.22,NA,NA,NA,NA,NA,NA,NA,0.38,0.32,0.44,NA
2481765,"calidris_canutus_rufa","ACCEPTED","Charadriiformes","Scolopacidae","aves",1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.1195,0.115,0.124,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2481743,"calidris_maritima","ACCEPTED","Charadriiformes","Scolopacidae","aves",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0675,0.06,0.075,NA,NA,NA,NA,NA,NA,NA,0.21,0.2,0.22,NA,NA,NA,NA,NA,NA,NA,0.44,0.42,0.46,NA
2481764,"calidris_pusilla","ACCEPTED","Charadriiformes","Scolopacidae","aves",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0265,0.021,0.032,NA,NA,NA,NA,NA,NA,NA,0.14,0.13,0.15,NA,NA,NA,NA,NA,NA,NA,0.295,0.29,0.3,NA
5229945,"callaeas_cinereus","ACCEPTED","Passeriformes","Callaeatidae","aves",0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.219,0.21,0.245,NA,NA,NA,NA,NA,NA,NA,0.44,0.38,0.5,NA,NA,NA,NA,NA,NA,NA,0.5115,0.502,0.521,NA
5789403,"callagur_borneoensis","SYNONYM","Testudines","Geoemydidae","reptilia",0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9410326,"callicebus_brunneus","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9393257,"callicebus_caligatus","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9390794,"callicebus_cinerascens","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9634081,"callicebus_cupreus","SYNONYM","Primates","Pitheciidae","mammalia",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9605093,"callicebus_donacophilus","SYNONYM","Primates","Pitheciidae","mammalia",0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9393257,"callicebus_dubius","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9584627,"callicebus_hoffmannsi","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9509736,"callicebus_modestus","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9523044,"callicebus_moloch","SYNONYM","Primates","Pitheciidae","mammalia",0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9291744,"callicebus_oenanthe","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9613557,"callicebus_olallae","SYNONYM","Primates","Pitheciidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436398,"callicebus_personatus","ACCEPTED","Primates","Pitheciidae","mammalia",0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.31,0.97,1.65,NA,NA,NA,NA,NA,NA,NA,0.365,0.31,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9264949,"callicebus_torquatus","SYNONYM","Primates","Pitheciidae","mammalia",0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.3,1.1,1.5,NA,NA,NA,NA,NA,NA,NA,0.295,0.23,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4990890,"calligrapha_philadelphica","ACCEPTED","Coleoptera","Chrysomelidae","insecta",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0085,0.008,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436464,"callimico_goeldii","ACCEPTED","Primates","Callitrichidae","mammalia",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6265,0.393,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2225646,"callinectes_sapidus","ACCEPTED","Decapoda","Portunidae","malacostraca",1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,0.12,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5228080,"callipepla_californica","ACCEPTED","Galliformes","Odontophoridae","aves",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.1701,0.1506,0.1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5228072,"callipepla_gambelii","ACCEPTED","Galliformes","Odontophoridae","aves",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.18,0.16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2451459,"callisaurus_draconoides","ACCEPTED","Squamata","Phrynosomatidae","reptilia",1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0135,0.009,0.018,NA,NA,NA,NA,NA,NA,NA,0.192,0.152,0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4263000,"callistomys_pictus","ACCEPTED","Rodentia","Echimyidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786456,"callithrix_argentata","SYNONYM","Primates","Callitrichidae","mammalia",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8827576,"callithrix_aurita","ACCEPTED","Primates","Callitrichidae","mammalia",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7905120,"callithrix_chrysoleuca","SYNONYM","Primates","Callitrichidae","mammalia",0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,0.19,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786467,"callithrix_emiliae","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219543,"callithrix_flaviceps","ACCEPTED","Primates","Callitrichidae","mammalia",0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3415,0.23,0.453,NA,NA,NA,NA,NA,NA,NA,0.24,0.18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219539,"callithrix_geoffroyi","ACCEPTED","Primates","Callitrichidae","mammalia",0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.27,0.19,0.35,NA,NA,NA,NA,NA,NA,NA,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786463,"callithrix_humeralifera","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786452,"callithrix_humilis","SYNONYM","Primates","Callitrichidae","mammalia",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.1675,0.15,0.185,NA,NA,NA,NA,NA,NA,NA,0.385,0.38,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786465,"callithrix_intermedia","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219542,"callithrix_jacchus","ACCEPTED","Primates","Callitrichidae","mammalia",0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.33,0.3,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219538,"callithrix_kuhlii","ACCEPTED","Primates","Callitrichidae","mammalia",0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.375,0.35,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786454,"callithrix_leucippe","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786464,"callithrix_mauesi","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786461,"callithrix_nigriceps","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219541,"callithrix_penicillata","ACCEPTED","Primates","Callitrichidae","mammalia",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254,0.2286,0.2794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4827382,"callithrix_pygmaea","SYNONYM","Primates","Callitrichidae","mammalia",1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786457,"callithrix_saterei","SYNONYM","Primates","Callitrichidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433487,"callorhinus_ursinus","ACCEPTED","Carnivora","Otariidae","mammalia",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437403,"callosciurus_adamsi","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437398,"callosciurus_baluensis","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786617,"callosciurus_caniceps","SYNONYM","Rodentia","Sciuridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437394,"callosciurus_erythraeus","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437399,"callosciurus_finlaysonii","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2011,0.1901,0.2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437395,"callosciurus_melanogaster","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437400,"callosciurus_nigrovittatus","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437396,"callosciurus_notatus","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.2095,0.16,0.259,NA,NA,NA,NA,NA,NA,NA,0.3665,0.298,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437401,"callosciurus_orestes","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437397,"callosciurus_prevostii","ACCEPTED","Rodentia","Sciuridae","mammalia",0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2482458,"calocitta_formosa","ACCEPTED","Passeriformes","Corvidae","aves",0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.209,0.205,0.213,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1855,0.178,0.193,NA
2437956,"calomys_boliviae","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437953,"calomys_callidus","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437950,"calomys_callosus","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265146,"calomys_expulsus","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437952,"calomys_hummelincki","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9719395,"calomys_laucha","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
