Series 1: ;;;
0.032852985;1.161489189;circle;NH3-N
0.003584678;1.24162391;square;insoluble_organic_nitrogen
-0.014929594;4.966608188;filled_square;soluble_organic_nitrogen
0.051091512;7.34304723;triangle;total_nitrogen
